artwork_id,artist_name,artist_experience_years,artist_followers,art_style,medium,dominant_color,visual_complexity_score,height_cm,width_cm,creation_year,listing_price_usd,gallery_displayed,online_exclusive,upload_platform
7407,Vincent van Gogh,17,2880942,Realism,Acrylic,Green,3.69,79,31,1994,51305.2,1,1,Instagram
7408,Frida Kahlo,42,4040889,Realism,Oil,Red,3.69,78,30,2005,51305.2,0,0,Art Marketplace
7409,Andy Warhol,47,1002197,Abstract,Digital,White,3.69,75,156,2010,51305.2,1,0,Art Marketplace
7410,Salvador Dalí,25,1070597,Realism,Acrylic,Yellow,3.69,119,37,1994,51305.2,0,1,Art Marketplace
7411,Claude Monet,31,53215,Cubism,Acrylic,Blue,3.69,178,167,2020,51305.2,0,1,Art Marketplace
7412,Leonardo da Vinci,10,268367,Surrealism,Ink,White,3.69,125,98,1971,51305.2,0,0,Art Marketplace
7413,Leonardo da Vinci,42,4289466,Abstract,Ink,Blue,3.69,54,143,1937,51305.2,1,0,Instagram
7414,Frida Kahlo,15,3771469,Realism,Ink,Green,3.69,125,198,1924,51305.2,0,0,Online Gallery
7415,Michelangelo,45,812958,Impressionism,Watercolor,Yellow,3.69,154,77,1903,51305.2,1,1,Art Marketplace
7416,Pablo Picasso,21,3098724,Impressionism,Acrylic,White,3.69,134,145,1892,51305.2,0,1,Online Gallery
7417,Henri Matisse,43,4154513,Cubism,Watercolor,Red,3.69,92,146,1884,51305.2,1,0,Instagram
7418,Leonardo da Vinci,11,2753488,Realism,Ink,Black,3.69,112,110,1960,51305.2,1,1,Art Marketplace
7419,Michelangelo,34,418552,Impressionism,Digital,Black,3.69,95,154,1998,51305.2,0,0,Online Gallery
7420,Edvard Munch,25,35796,Surrealism,Ink,White,3.69,192,62,1912,51305.2,1,1,Online Gallery
7421,Leonardo da Vinci,5,3571111,Modern,Oil,Red,3.69,109,121,1973,51305.2,0,0,Art Marketplace
7422,Michelangelo,29,3086072,Surrealism,Digital,Blue,3.69,62,111,1975,51305.2,0,0,Instagram
7423,Johannes Vermeer,36,1746888,Cubism,Digital,Black,3.69,79,151,1910,51305.2,0,0,Art Marketplace
7424,Pablo Picasso,12,1923912,Surrealism,Acrylic,Red,3.69,181,52,1978,51305.2,1,0,Instagram
7425,Rembrandt,9,4653977,Realism,Watercolor,White,3.69,124,111,1958,51305.2,1,0,Instagram
7426,Leonardo da Vinci,34,101931,Surrealism,Oil,White,3.69,180,72,1906,51305.2,0,1,Instagram
7427,Andy Warhol,12,4194982,Realism,Digital,White,3.69,110,136,1906,51305.2,0,1,Online Gallery
7428,Jackson Pollock,23,2787773,Abstract,Watercolor,Green,3.69,126,103,1998,51305.2,0,0,Art Marketplace
7429,Paul Cézanne,48,2031046,Realism,Watercolor,Blue,3.69,66,167,2008,51305.2,1,1,Online Gallery
7430,Claude Monet,34,3743350,Cubism,Oil,Red,3.69,129,129,1955,51305.2,0,1,Instagram
7431,Michelangelo,19,3551547,Realism,Oil,White,3.69,92,135,1977,51305.2,0,0,Online Gallery
7432,Jackson Pollock,40,3752256,Abstract,Ink,Green,3.69,92,106,1931,51305.2,0,0,Online Gallery
7433,Claude Monet,48,563549,Modern,Ink,Yellow,3.69,48,158,1966,51305.2,0,1,Instagram
7434,Paul Cézanne,31,2743807,Cubism,Digital,Black,3.69,178,173,2002,51305.2,0,0,Instagram
7435,Georgia O'Keeffe,17,4477155,Abstract,Digital,Black,3.69,68,48,1956,51305.2,1,1,Online Gallery
7436,Georgia O'Keeffe,18,2382305,Realism,Digital,Black,3.69,133,105,1907,51305.2,1,1,Instagram
7437,Henri Matisse,41,3865851,Cubism,Ink,Red,3.69,112,162,1903,51305.2,0,0,Instagram
7438,Jackson Pollock,34,547519,Impressionism,Digital,Yellow,3.69,183,91,1901,51305.2,1,1,Instagram
7439,Pablo Picasso,43,3864970,Realism,Digital,Red,3.69,134,162,2015,51305.2,0,0,Art Marketplace
7440,Michelangelo,17,4608445,Abstract,Ink,White,3.69,89,150,1975,51305.2,1,0,Online Gallery
7441,Vincent van Gogh,20,530604,Realism,Ink,Red,3.69,111,164,1891,51305.2,1,0,Online Gallery
7442,Johannes Vermeer,48,282433,Abstract,Digital,Yellow,3.69,121,137,1983,51305.2,0,0,Art Marketplace
7443,Georgia O'Keeffe,11,3514954,Surrealism,Digital,White,3.69,151,107,2007,51305.2,0,1,Online Gallery
7444,Pablo Picasso,31,1626750,Modern,Watercolor,White,3.69,153,62,1946,51305.2,1,0,Online Gallery
7445,Gustav Klimt,49,1118596,Modern,Acrylic,Green,3.69,126,35,1988,51305.2,0,1,Instagram
7446,Jackson Pollock,39,4567509,Cubism,Ink,White,3.69,163,111,1941,51305.2,1,1,Art Marketplace
7447,Georgia O'Keeffe,19,90643,Abstract,Acrylic,Blue,3.69,164,163,1961,51305.2,0,1,Online Gallery
7448,Georgia O'Keeffe,32,1415547,Modern,Ink,Black,3.69,162,80,1937,51305.2,0,0,Online Gallery
7449,Johannes Vermeer,39,3571223,Impressionism,Watercolor,Yellow,3.69,120,41,2007,51305.2,1,0,Art Marketplace
7450,Vincent van Gogh,11,3038012,Cubism,Acrylic,Green,3.69,165,143,1958,51305.2,1,1,Online Gallery
7451,Leonardo da Vinci,24,3344335,Impressionism,Watercolor,White,3.69,131,151,1894,51305.2,1,1,Online Gallery
7452,Frida Kahlo,36,1557816,Modern,Oil,Yellow,3.69,190,161,1941,51305.2,1,0,Instagram
7453,Jackson Pollock,42,4788792,Abstract,Acrylic,Blue,3.69,169,30,1943,51305.2,0,1,Art Marketplace
7454,Henri Matisse,44,3049699,Cubism,Acrylic,Yellow,3.69,130,81,1987,51305.2,1,0,Instagram
7455,Rembrandt,36,2345102,Impressionism,Acrylic,Yellow,3.69,154,82,2004,51305.2,1,1,Instagram
7456,Gustav Klimt,30,4032662,Modern,Oil,Green,3.69,66,122,1995,51305.2,0,0,Art Marketplace
7457,Johannes Vermeer,43,3138948,Realism,Oil,Black,3.69,172,43,1967,51305.2,1,0,Online Gallery
7458,Georgia O'Keeffe,24,2319659,Impressionism,Watercolor,Black,3.69,46,178,2016,51305.2,1,0,Art Marketplace
7459,Jackson Pollock,22,4090390,Surrealism,Oil,Green,3.69,66,134,1957,51305.2,0,0,Online Gallery
7460,Gustav Klimt,19,4742597,Cubism,Ink,Green,3.69,186,188,1907,51305.2,1,1,Online Gallery
7461,Georgia O'Keeffe,26,4310041,Impressionism,Digital,Red,3.69,32,198,1928,51305.2,1,0,Art Marketplace
7462,Andy Warhol,26,2972597,Cubism,Acrylic,Red,3.69,183,164,1913,51305.2,1,0,Instagram
7463,Paul Cézanne,25,2882156,Modern,Watercolor,Blue,3.69,133,90,1899,51305.2,0,1,Instagram
7464,Edvard Munch,6,227316,Modern,Watercolor,Red,3.69,150,44,1986,51305.2,0,1,Art Marketplace
7465,Rembrandt,44,1749188,Cubism,Watercolor,Red,3.69,74,135,1981,51305.2,1,0,Art Marketplace
7466,Gustav Klimt,47,483706,Modern,Watercolor,Yellow,3.69,163,38,1901,51305.2,0,1,Online Gallery
7467,Vincent van Gogh,22,136777,Abstract,Acrylic,Yellow,3.69,128,89,1926,51305.2,0,1,Instagram
7468,Claude Monet,27,318654,Cubism,Watercolor,Green,3.69,176,85,1904,51305.2,1,0,Art Marketplace
7469,Michelangelo,17,837725,Abstract,Acrylic,White,3.69,42,172,1981,51305.2,1,1,Online Gallery
7470,Georgia O'Keeffe,45,1958230,Cubism,Watercolor,Black,3.69,86,114,1940,51305.2,0,1,Art Marketplace
7471,Paul Cézanne,13,1024620,Realism,Watercolor,Blue,3.69,102,134,1998,51305.2,1,1,Online Gallery
7472,Frida Kahlo,11,3636526,Realism,Digital,Red,3.69,112,117,1899,51305.2,1,1,Instagram
7473,Michelangelo,45,4064107,Impressionism,Ink,Yellow,3.69,114,36,1984,51305.2,1,1,Art Marketplace
7474,Rembrandt,5,2933004,Modern,Oil,Black,3.69,41,53,1985,51305.2,0,0,Art Marketplace
7475,Michelangelo,6,2515520,Realism,Oil,Red,3.69,186,86,1981,51305.2,1,0,Art Marketplace
7476,Leonardo da Vinci,8,3210006,Modern,Oil,White,3.69,126,93,1916,51305.2,0,0,Instagram
7477,Johannes Vermeer,18,990359,Impressionism,Ink,Black,3.69,94,54,2022,51305.2,1,1,Online Gallery
7478,Georgia O'Keeffe,36,65216,Abstract,Acrylic,Yellow,3.69,78,191,1955,51305.2,0,1,Instagram
7479,Michelangelo,40,4797291,Realism,Oil,Green,3.69,156,83,2016,51305.2,0,1,Art Marketplace
7480,Claude Monet,6,1315929,Surrealism,Oil,White,3.69,161,115,1980,51305.2,0,1,Instagram
7481,Claude Monet,44,2500202,Surrealism,Oil,White,3.69,57,63,2022,51305.2,1,1,Online Gallery
7482,Georgia O'Keeffe,18,2526880,Surrealism,Acrylic,Red,3.69,79,185,1923,51305.2,0,0,Instagram
7483,Salvador Dalí,24,1640349,Surrealism,Ink,Red,3.69,41,30,1999,51305.2,1,0,Art Marketplace
7484,Claude Monet,29,2023039,Surrealism,Ink,Blue,3.69,112,137,1997,51305.2,0,0,Art Marketplace
7485,Michelangelo,46,4530946,Surrealism,Acrylic,Red,3.69,47,66,1965,51305.2,0,0,Art Marketplace
7486,Henri Matisse,12,4605548,Surrealism,Digital,Yellow,3.69,136,59,2019,51305.2,1,0,Art Marketplace
7487,Johannes Vermeer,32,409933,Realism,Watercolor,Black,3.69,140,143,1987,51305.2,0,1,Online Gallery
7488,Pablo Picasso,25,2097174,Surrealism,Acrylic,White,3.69,140,182,2019,51305.2,1,1,Instagram
7489,Gustav Klimt,27,3705561,Cubism,Watercolor,Black,3.69,163,159,1929,51305.2,0,0,Online Gallery
7490,Claude Monet,36,4969197,Cubism,Ink,Green,3.69,97,185,1951,51305.2,0,0,Instagram
7491,Jackson Pollock,12,3521951,Surrealism,Watercolor,White,3.69,105,77,2018,51305.2,1,1,Art Marketplace
7492,Rembrandt,35,2405396,Impressionism,Oil,White,3.69,52,185,1982,51305.2,1,1,Instagram
7493,Salvador Dalí,41,1838920,Realism,Watercolor,Green,3.69,185,131,1962,51305.2,0,1,Instagram
7494,Jackson Pollock,20,2028715,Cubism,Watercolor,Yellow,3.69,69,53,1902,51305.2,1,1,Art Marketplace
7495,Michelangelo,44,4775608,Impressionism,Ink,Black,3.69,127,175,1967,51305.2,1,0,Art Marketplace
7496,Gustav Klimt,46,1303513,Modern,Digital,White,3.69,77,49,2022,51305.2,0,1,Art Marketplace
7497,Vincent van Gogh,31,1204968,Surrealism,Watercolor,Green,3.69,191,97,1942,51305.2,1,1,Instagram
7498,Andy Warhol,44,1072877,Abstract,Ink,White,3.69,121,37,1968,51305.2,0,1,Art Marketplace
7499,Gustav Klimt,45,259531,Surrealism,Oil,Green,3.69,191,119,1889,51305.2,1,0,Online Gallery
7500,Vincent van Gogh,22,3431845,Surrealism,Watercolor,Blue,3.69,86,85,1991,51305.2,0,0,Instagram
7501,Leonardo da Vinci,39,2007131,Impressionism,Watercolor,Blue,3.69,58,90,1997,51305.2,1,0,Art Marketplace
7502,Jackson Pollock,19,703119,Modern,Oil,Yellow,3.69,119,68,1928,51305.2,0,0,Online Gallery
7503,Andy Warhol,31,514365,Impressionism,Acrylic,Yellow,3.69,153,47,1928,51305.2,1,0,Instagram
7504,Leonardo da Vinci,21,1016684,Realism,Digital,Yellow,3.69,127,126,1955,51305.2,1,1,Online Gallery
7505,Andy Warhol,44,2201169,Modern,Oil,Yellow,3.69,37,88,1912,51305.2,0,0,Instagram
7506,Johannes Vermeer,6,2100187,Cubism,Oil,Black,3.69,122,175,1966,51305.2,1,1,Art Marketplace
7507,Andy Warhol,35,4198211,Modern,Oil,Red,3.69,136,127,1957,51305.2,0,0,Online Gallery
7508,Johannes Vermeer,41,3103999,Modern,Acrylic,Yellow,3.69,133,71,1902,51305.2,1,0,Art Marketplace
7509,Pablo Picasso,45,4452284,Impressionism,Oil,Blue,3.69,173,82,1916,51305.2,1,1,Instagram
7510,Frida Kahlo,45,2777463,Surrealism,Acrylic,White,3.69,121,62,1901,51305.2,0,1,Instagram
7511,Rembrandt,38,2041991,Surrealism,Digital,Red,3.69,187,50,2009,51305.2,1,1,Online Gallery
7512,Vincent van Gogh,38,789512,Surrealism,Acrylic,Red,3.69,116,171,1884,51305.2,0,1,Art Marketplace
7513,Paul Cézanne,7,933220,Surrealism,Digital,Black,3.69,122,62,1882,51305.2,1,0,Instagram
7514,Claude Monet,21,2019665,Surrealism,Digital,Green,3.69,113,161,1961,51305.2,1,1,Art Marketplace
7515,Michelangelo,18,1837981,Realism,Digital,White,3.69,110,159,1891,51305.2,0,1,Art Marketplace
7516,Salvador Dalí,18,374199,Abstract,Ink,White,3.69,183,69,1949,51305.2,1,1,Art Marketplace
7517,Rembrandt,42,2586108,Cubism,Digital,Red,3.69,68,79,1919,51305.2,1,0,Online Gallery
7518,Leonardo da Vinci,39,4245712,Modern,Acrylic,Black,3.69,62,92,1980,51305.2,0,1,Art Marketplace
7519,Pablo Picasso,5,1014424,Abstract,Ink,Black,3.69,107,139,2013,51305.2,1,1,Online Gallery
7520,Leonardo da Vinci,33,4133617,Realism,Oil,Black,3.69,60,123,1942,51305.2,1,0,Instagram
7521,Frida Kahlo,8,4799215,Surrealism,Oil,Yellow,3.69,50,93,1970,51305.2,0,0,Art Marketplace
7522,Salvador Dalí,37,606946,Realism,Watercolor,White,3.69,157,167,1962,51305.2,0,0,Online Gallery
7523,Paul Cézanne,21,855340,Cubism,Digital,Green,3.69,163,114,1929,51305.2,1,0,Online Gallery
7524,Edvard Munch,32,2128657,Cubism,Watercolor,Yellow,3.69,119,143,1880,51305.2,0,0,Online Gallery
7525,Pablo Picasso,30,2190982,Realism,Digital,Blue,3.69,170,145,1952,51305.2,0,1,Online Gallery
7526,Leonardo da Vinci,12,1137628,Abstract,Digital,Green,3.69,87,180,2017,51305.2,0,1,Online Gallery
7527,Frida Kahlo,38,3419804,Modern,Acrylic,Yellow,3.69,61,66,1992,51305.2,0,1,Online Gallery
7528,Edvard Munch,22,2972029,Impressionism,Acrylic,Green,3.69,88,101,1928,51305.2,0,0,Online Gallery
7529,Gustav Klimt,35,2787753,Impressionism,Oil,Blue,3.69,132,167,1893,51305.2,1,1,Art Marketplace
7530,Michelangelo,31,1201360,Cubism,Ink,Yellow,3.69,110,182,1925,51305.2,1,1,Online Gallery
7531,Michelangelo,20,3612137,Modern,Oil,Green,3.69,90,62,1919,51305.2,1,0,Instagram
7532,Paul Cézanne,14,4228409,Surrealism,Digital,Blue,3.69,69,46,1993,51305.2,1,1,Instagram
7533,Leonardo da Vinci,44,2132534,Realism,Ink,White,3.69,111,144,1896,51305.2,0,1,Online Gallery
7534,Gustav Klimt,16,2452188,Surrealism,Watercolor,Black,3.69,191,53,1993,51305.2,1,0,Instagram
7535,Paul Cézanne,26,518875,Cubism,Digital,Green,3.69,142,59,1949,51305.2,0,1,Instagram
7536,Rembrandt,20,4218893,Realism,Acrylic,Blue,3.69,118,94,1917,51305.2,1,0,Instagram
7537,Salvador Dalí,16,699961,Impressionism,Oil,White,3.69,41,155,1981,51305.2,1,1,Instagram
7538,Georgia O'Keeffe,15,4582277,Cubism,Oil,Black,3.69,172,110,1982,51305.2,1,0,Art Marketplace
7539,Rembrandt,24,4633195,Cubism,Watercolor,Blue,3.69,136,57,2004,51305.2,0,0,Online Gallery
7540,Michelangelo,5,4364742,Modern,Oil,White,3.69,38,42,1952,51305.2,0,1,Online Gallery
7541,Salvador Dalí,31,2499219,Abstract,Oil,White,3.69,177,167,2004,51305.2,0,1,Art Marketplace
7542,Frida Kahlo,7,3374384,Cubism,Ink,White,3.69,118,113,1890,51305.2,1,0,Art Marketplace
7543,Pablo Picasso,16,2342537,Abstract,Digital,Red,3.69,140,164,1932,51305.2,1,0,Online Gallery
7544,Henri Matisse,34,992647,Modern,Ink,Blue,3.69,78,92,1999,51305.2,0,0,Instagram
7545,Johannes Vermeer,13,2144123,Cubism,Ink,Yellow,3.69,43,55,1988,51305.2,0,0,Art Marketplace
7546,Jackson Pollock,41,4990395,Cubism,Oil,Yellow,3.69,162,146,2014,51305.2,1,0,Instagram
7547,Gustav Klimt,5,3048276,Impressionism,Digital,Yellow,3.69,155,67,1950,51305.2,0,0,Art Marketplace
7548,Andy Warhol,46,1276089,Realism,Oil,Yellow,3.69,77,83,1918,51305.2,0,1,Instagram
7549,Leonardo da Vinci,8,3030452,Abstract,Oil,White,3.69,86,74,1890,51305.2,1,0,Art Marketplace
7550,Henri Matisse,19,199886,Impressionism,Ink,White,3.69,122,141,2004,51305.2,1,1,Art Marketplace
7551,Vincent van Gogh,31,4774767,Cubism,Acrylic,Red,3.69,89,198,1889,51305.2,0,1,Art Marketplace
7552,Salvador Dalí,12,1746211,Modern,Acrylic,Red,3.69,110,191,2007,51305.2,0,1,Instagram
7553,Jackson Pollock,27,4737529,Surrealism,Ink,Red,3.69,72,105,1977,51305.2,0,1,Art Marketplace
7554,Claude Monet,19,3301369,Impressionism,Ink,Black,3.69,111,87,1967,51305.2,1,1,Online Gallery
7555,Frida Kahlo,31,3343747,Impressionism,Oil,Green,3.69,120,108,1955,51305.2,0,1,Online Gallery
7556,Georgia O'Keeffe,35,1511632,Surrealism,Digital,Yellow,3.69,93,167,2016,51305.2,1,0,Instagram
7557,Andy Warhol,43,162438,Cubism,Oil,Green,3.69,31,155,1981,51305.2,0,0,Art Marketplace
7558,Johannes Vermeer,12,870936,Impressionism,Oil,Yellow,3.69,30,119,1989,51305.2,0,1,Art Marketplace
7559,Claude Monet,34,2906074,Abstract,Watercolor,Yellow,3.69,147,174,1887,51305.2,1,1,Online Gallery
7560,Georgia O'Keeffe,46,2776685,Cubism,Oil,Yellow,3.69,93,90,1900,51305.2,1,1,Instagram
7561,Vincent van Gogh,22,1421100,Abstract,Digital,Red,3.69,101,149,1976,51305.2,1,1,Online Gallery
7562,Michelangelo,8,3711779,Abstract,Oil,White,3.69,114,40,1968,51305.2,1,0,Instagram
7563,Rembrandt,47,4679870,Impressionism,Ink,Black,3.69,53,174,1982,51305.2,0,0,Online Gallery
7564,Leonardo da Vinci,26,570972,Cubism,Digital,Yellow,3.69,159,44,1885,51305.2,0,1,Instagram
7565,Pablo Picasso,7,559999,Impressionism,Ink,Yellow,3.69,88,33,1938,51305.2,1,1,Art Marketplace
7566,Georgia O'Keeffe,19,3306370,Impressionism,Watercolor,Yellow,3.69,131,118,1902,51305.2,1,0,Art Marketplace
7567,Andy Warhol,39,4627884,Cubism,Watercolor,Blue,3.69,191,75,1952,51305.2,0,1,Instagram
7568,Henri Matisse,42,2805121,Cubism,Digital,Yellow,3.69,85,186,1979,51305.2,0,0,Instagram
7569,Edvard Munch,37,3601466,Cubism,Acrylic,Red,3.69,143,60,1997,51305.2,1,1,Instagram
7570,Johannes Vermeer,18,1609255,Cubism,Acrylic,Red,3.69,34,102,2019,51305.2,1,0,Instagram
7571,Salvador Dalí,5,545076,Modern,Digital,Green,3.69,138,77,1946,51305.2,0,1,Instagram
7572,Michelangelo,30,580343,Cubism,Digital,White,3.69,153,160,1940,51305.2,0,1,Online Gallery
7573,Edvard Munch,12,1692051,Surrealism,Ink,White,3.69,148,33,1940,51305.2,0,1,Instagram
7574,Salvador Dalí,20,473648,Cubism,Watercolor,Red,3.69,65,48,1997,51305.2,1,1,Art Marketplace
7575,Andy Warhol,42,3530943,Impressionism,Digital,Green,3.69,101,198,1909,51305.2,1,1,Instagram
7576,Salvador Dalí,14,1994645,Surrealism,Oil,Black,3.69,123,179,1906,51305.2,1,0,Art Marketplace
7577,Georgia O'Keeffe,46,877894,Realism,Ink,Blue,3.69,167,144,2003,51305.2,0,1,Art Marketplace
7578,Henri Matisse,41,1066952,Abstract,Watercolor,Red,3.69,114,54,1909,51305.2,0,0,Online Gallery
7579,Edvard Munch,30,1378716,Modern,Ink,Yellow,3.69,81,161,1979,51305.2,1,0,Art Marketplace
7580,Frida Kahlo,32,4987019,Surrealism,Watercolor,Black,3.69,161,82,1916,51305.2,1,0,Instagram
7581,Edvard Munch,16,4279760,Abstract,Oil,Yellow,3.69,40,34,1942,51305.2,1,0,Art Marketplace
7582,Salvador Dalí,24,70783,Modern,Watercolor,Green,3.69,134,79,1947,51305.2,1,1,Online Gallery
7583,Rembrandt,18,2034613,Cubism,Ink,Green,3.69,180,88,1972,51305.2,1,1,Instagram
7584,Henri Matisse,39,284509,Abstract,Watercolor,Blue,3.69,155,122,1987,51305.2,0,1,Art Marketplace
7585,Johannes Vermeer,33,3122323,Impressionism,Ink,Black,3.69,142,178,1916,51305.2,0,1,Instagram
7586,Vincent van Gogh,16,908261,Impressionism,Digital,Green,3.69,59,108,1976,51305.2,0,1,Art Marketplace
7587,Pablo Picasso,22,693863,Cubism,Oil,Yellow,3.69,152,180,1994,51305.2,1,1,Instagram
7588,Georgia O'Keeffe,48,343531,Abstract,Ink,White,3.69,117,110,1910,51305.2,1,0,Online Gallery
7589,Jackson Pollock,6,84942,Cubism,Acrylic,Red,3.69,54,160,1984,51305.2,0,0,Online Gallery
7590,Claude Monet,6,3483123,Cubism,Acrylic,Red,3.69,59,79,1909,51305.2,1,0,Art Marketplace
7591,Paul Cézanne,21,1742317,Modern,Watercolor,White,3.69,196,83,1902,51305.2,1,0,Online Gallery
7592,Henri Matisse,14,2357537,Abstract,Digital,Black,3.69,103,120,2006,51305.2,0,1,Art Marketplace
7593,Jackson Pollock,22,3205508,Realism,Digital,Black,3.69,153,173,2008,51305.2,1,1,Online Gallery
7594,Jackson Pollock,26,1293719,Cubism,Acrylic,Green,3.69,168,35,2022,51305.2,1,1,Art Marketplace
7595,Jackson Pollock,23,1718261,Modern,Watercolor,Red,3.69,102,70,1900,51305.2,1,0,Instagram
7596,Andy Warhol,5,4298279,Modern,Digital,White,3.69,193,39,1909,51305.2,0,0,Art Marketplace
7597,Michelangelo,28,3411936,Abstract,Digital,Blue,3.69,141,147,1890,51305.2,0,0,Art Marketplace
7598,Edvard Munch,40,1306775,Surrealism,Watercolor,White,3.69,34,186,1993,51305.2,1,0,Art Marketplace
7599,Henri Matisse,29,852094,Cubism,Ink,Blue,3.69,105,110,2016,51305.2,0,1,Instagram
7600,Georgia O'Keeffe,40,85249,Cubism,Acrylic,White,3.69,171,132,1948,51305.2,0,1,Online Gallery
7601,Gustav Klimt,35,2682965,Abstract,Digital,White,3.69,177,169,1926,51305.2,1,1,Online Gallery
7602,Johannes Vermeer,35,4072133,Surrealism,Ink,White,3.69,49,186,1912,51305.2,0,1,Instagram
7603,Edvard Munch,6,2086565,Modern,Ink,White,3.69,129,107,2001,51305.2,0,1,Online Gallery
7604,Edvard Munch,23,1825407,Impressionism,Ink,White,3.69,54,78,1944,51305.2,1,0,Instagram
7605,Frida Kahlo,16,118094,Cubism,Ink,White,3.69,198,197,2002,51305.2,0,0,Online Gallery
7606,Jackson Pollock,14,3363786,Impressionism,Oil,Blue,3.69,139,72,1935,51305.2,0,0,Art Marketplace
7607,Michelangelo,35,3238325,Cubism,Oil,Blue,3.69,156,132,1924,51305.2,1,1,Art Marketplace
7608,Paul Cézanne,49,3624794,Abstract,Watercolor,Green,3.69,98,116,1912,51305.2,1,0,Art Marketplace
7609,Rembrandt,26,2366386,Cubism,Acrylic,White,3.69,120,36,1985,51305.2,1,1,Instagram
7610,Andy Warhol,27,1862462,Surrealism,Watercolor,Yellow,3.69,31,169,1930,51305.2,0,0,Instagram
7611,Gustav Klimt,27,4669763,Cubism,Oil,Blue,3.69,169,42,2012,51305.2,1,1,Online Gallery
7612,Michelangelo,19,2880625,Abstract,Watercolor,Green,3.69,57,156,1917,51305.2,1,0,Instagram
7613,Salvador Dalí,30,718926,Realism,Watercolor,Blue,3.69,73,176,2012,51305.2,1,0,Online Gallery
7614,Georgia O'Keeffe,7,458104,Abstract,Ink,Blue,3.69,170,160,1935,51305.2,0,1,Art Marketplace
7615,Gustav Klimt,27,954511,Abstract,Digital,White,3.69,114,136,1960,51305.2,0,1,Online Gallery
7616,Vincent van Gogh,24,895992,Abstract,Oil,Yellow,3.69,72,149,1968,51305.2,1,0,Online Gallery
7617,Andy Warhol,49,4196180,Abstract,Oil,Blue,3.69,84,197,1931,51305.2,0,0,Art Marketplace
7618,Gustav Klimt,44,2891931,Surrealism,Watercolor,Green,3.69,165,41,1915,51305.2,0,0,Art Marketplace
7619,Leonardo da Vinci,43,3029017,Cubism,Digital,White,3.69,153,188,1999,51305.2,1,1,Instagram
7620,Rembrandt,12,641260,Surrealism,Watercolor,Green,3.69,93,157,2015,51305.2,1,1,Online Gallery
7621,Jackson Pollock,22,3416973,Surrealism,Acrylic,Red,3.69,146,192,1942,51305.2,1,0,Instagram
7622,Pablo Picasso,45,3061109,Realism,Oil,Black,3.69,41,113,1900,51305.2,1,0,Online Gallery
7623,Andy Warhol,10,2203635,Realism,Ink,Blue,3.69,70,95,1978,51305.2,0,0,Online Gallery
7624,Frida Kahlo,31,246411,Cubism,Ink,White,3.69,73,56,1984,51305.2,1,0,Art Marketplace
7625,Georgia O'Keeffe,40,1698766,Cubism,Ink,Blue,3.69,40,32,1985,51305.2,0,0,Art Marketplace
7626,Salvador Dalí,19,231218,Abstract,Oil,Green,3.69,48,77,2001,51305.2,0,1,Online Gallery
7627,Gustav Klimt,41,1333467,Surrealism,Oil,Blue,3.69,154,178,1929,51305.2,0,0,Instagram
7628,Pablo Picasso,9,3296809,Realism,Ink,White,3.69,89,144,1939,51305.2,0,0,Instagram
7629,Pablo Picasso,43,4026347,Impressionism,Oil,Green,3.69,184,81,1923,51305.2,0,0,Online Gallery
7630,Rembrandt,13,3653838,Abstract,Ink,Red,3.69,150,164,1881,51305.2,1,1,Art Marketplace
7631,Gustav Klimt,11,3545000,Modern,Acrylic,White,3.69,184,80,1987,51305.2,0,0,Online Gallery
7632,Michelangelo,45,3883131,Surrealism,Acrylic,Blue,3.69,43,74,1984,51305.2,1,1,Art Marketplace
7633,Frida Kahlo,24,3898973,Abstract,Acrylic,White,3.69,181,75,1977,51305.2,0,1,Art Marketplace
7634,Michelangelo,14,3076607,Cubism,Watercolor,White,3.69,93,62,2022,51305.2,1,0,Online Gallery
7635,Salvador Dalí,30,932580,Abstract,Watercolor,Red,3.69,181,65,1931,51305.2,1,0,Online Gallery
7636,Gustav Klimt,8,908044,Modern,Digital,Red,3.69,159,46,1967,51305.2,1,0,Instagram
7637,Pablo Picasso,42,1426261,Cubism,Digital,Black,3.69,124,163,2013,51305.2,1,0,Art Marketplace
7638,Frida Kahlo,28,4365625,Impressionism,Digital,Green,3.69,41,145,1980,51305.2,0,1,Art Marketplace
7639,Frida Kahlo,18,4405994,Realism,Acrylic,Red,3.69,87,178,2010,51305.2,1,0,Online Gallery
7640,Claude Monet,45,2092745,Realism,Acrylic,Green,3.69,123,67,1975,51305.2,1,0,Instagram
7641,Edvard Munch,5,470802,Modern,Acrylic,Black,3.69,71,191,1971,51305.2,1,0,Instagram
